Change Component Footprint: Designator=C21 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C22 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C24 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C25 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C31 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C32 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C39 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C41 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C52 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C53 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C55 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C56 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C62 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C63 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C70 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C72 Old Footprint=CERAMIC_0805 New Footprint=C_0805
Change Component Footprint: Designator=C5 Old Footprint=Ceramic_1206 New Footprint=C_1206
Change Component Footprint: Designator=U4 Old Footprint=FP-DDA0008B-MFG New Footprint=FP-DDA0008B-MFG
Change Component Footprint: Designator=U3 Old Footprint=FP-TO263-5LD-PL-1-MFG New Footprint=FP-TO263-5LD-PL-1-MFG
Change Component Footprint: Designator=R9 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R11 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R18 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R19 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R24 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R25 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R29 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R36 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R40 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R45 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R47 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R54 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R55 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R60 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R61 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R65 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R72 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R76 Old Footprint=R_0402 New Footprint=Res_0603
Change Component Footprint: Designator=R1 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R2 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R4 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R6 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R12 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R14 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R22 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R30 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R32 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R33 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R38 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R42 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R48 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R50 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R58 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R66 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R68 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R69 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Footprint: Designator=R74 Old Footprint=R_0603 New Footprint=Res_0603
Change Component Description : Designator=R4 Old Description= New Description=ERA-3ARW432V
Change Component Library : Designator=R36 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R37 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R38 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R39 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R40 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R41 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R42 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R43 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R44 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R45 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R46 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R47 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R48 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R49 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R50 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R51 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R53 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R54 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R55 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R56 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R57 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R58 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R59 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R60 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R61 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R62 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R63 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R64 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R65 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R66 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R67 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R68 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R69 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R71 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R72 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R73 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R74 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R75 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R76 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change Component Library : Designator=R77 Old Library=Schlib1.SchLib New Library=Schlib1 (1).SchLib
Change component parameters: Designator = "C1" ("C1"); Footprint = "Tant_33uF"; UniqueID = "\KHKKSVJS" ("\KHKKSVJS")
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "74-TX3B336K016C1000"; VariantName = "[No Variations]"
Change component parameters: Designator = "C5" ("C5"); Footprint = "Ceramic_1206"; UniqueID = "\DIEWLWQK" ("\DIEWLWQK")
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "581-KAM32LL81H475KU"; VariantName = "[No Variations]"
Change component parameters: Designator = "C21" ("C21"); Footprint = "CERAMIC_0805"; UniqueID = "\HXBRXYQG" ("\HXBRXYQG")
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Mouser"; VariantName = "[No Variations]"
